,participant_id,path_num,person_robot,turn_num,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
125,2109,2,robot,1,74,123,-15,-0.015851105411761848,0.761815244561194,44.314435088570285,0,0.8209039552826002,0.8209039552826002,21.09353226792251,1.6675376869276808,0.24199999999999997,53.54697779786272,0.31213073184306195
126,2109,2,robot,2,132,193,-36,-0.016174913127041075,0.3490115506554581,49.66469929246316,-2,0.5553136218822478,0.5769042469835329,38.83271226950193,2.6702832701021717,0.4682295081967214,54.924003510301965,0.46092695964244323
127,2109,2,robot,3,300,364,-9,0.2100514067086643,0.49681858359667935,48.064020629483025,-2,0.6724655793200482,0.7115050864954657,19.140877274680133,1.6994333581637413,0.24228124999999998,70.57735849778128,0.4642002085730231
128,2109,2,robot,4,431,500,-59,0.22566126155988303,0.29771181490026954,65.43853363207019,-3,0.6112504560360655,0.647158000368914,32.95536995688526,1.0507410603995875,0.3051884057971015,92.69986877411617,0.4386515782123615
129,2109,3,person,1,174,207,-18,-0.24980849683349488,0.27406282184238145,49.17110069910733,25,-0.09515408767003736,0.34985144810885904,24.080161504763932,3.066085343303944,0.5362424242424242,58.370038305020024,0.4652391346377603
130,2109,3,person,2,283,318,-23,-0.36589541007380033,0.3761438092197123,43.93168607503489,-16,-0.6329081397676003,0.5076268962141129,40.50237966190833,3.3471510155018827,0.741,88.90949166118197,0.662044272996832
131,2109,3,robot,1,140,166,1,0.24478976262662128,0.3034725796275799,25.212199156894144,-2,0.2835447048575721,0.4809666929884831,21.526275357555022,2.5968413013687486,0.3939230769230769,31.174537764048086,0.3794032249013904
132,2109,3,robot,2,180,218,-29,-0.4155389414111383,0.31602704361431855,53.26144980178943,-8,0.33456826298389064,0.5074860867488068,31.66075108918824,2.2851984077567367,0.5660789473684211,51.093271727342504,0.4677416411102469
133,2109,3,robot,3,299,342,4,0.32326360769838486,0.46085832767176904,26.544821047384612,-16,-0.3134653838213353,0.4498508170392376,51.055028147271564,3.021977058660632,0.6057906976744186,81.19129904117491,0.5310847429083182
134,2111,1,person,1,314,373,-2,0.5785831779796428,0.6153754476524523,24.827749084490392,0,0.6131535717893877,0.6131535717893877,28.068922154451347,1.0437028640440236,0.24913559322033899,68.12179045678928,0.34844001321513507
135,2111,1,robot,1,140,175,1,0.8665823924360072,0.8687541409539464,11.011222207741767,8,0.1498821375957021,0.5221680770368176,31.361677312509624,1.47708718481056,0.27134285714285716,39.75326703298078,0.3175061759893376
136,2111,1,robot,2,307,363,-12,0.5036708734659466,0.6419148113549912,27.34887192507645,0,0.49123631309933247,0.49123631309933247,34.160874322347524,1.0394047389668208,0.29508928571428567,71.10464839337682,0.39072482874862785
137,2111,2,person,1,143,182,-1,0.6753600488312232,0.7239578478115497,20.27921045008744,6,-0.18897354961554286,0.4832564412781262,29.917386782334482,2.115694020610969,0.24266666666666672,39.50979896277814,0.31116063280483924
138,2111,2,person,2,497,593,46,-0.5048588928062125,0.3666206025257929,108.66982210617456,-7,0.19766693295979565,0.3492538167312024,60.16382682351377,1.4097775291883163,0.25552083333333336,57.919207395960505,0.36568391771399417
139,2111,2,robot,1,249,295,-9,-0.005335138147519855,0.5662220145588709,44.98203502402969,17,0.029970584940352252,0.4061155449209125,26.85386476460863,2.342578245739597,0.34021739130434775,63.461387393844305,0.489079056468134
140,2111,2,robot,2,505,561,18,-0.47130103230877307,0.25372500845628354,72.2852827526811,-6,0.02822288034405572,0.5215645919027037,42.40983635042654,1.3486084390763036,0.25585714285714284,61.31448748138588,0.3135179372504235
141,2111,3,person,1,117,182,-14,0.04788922066465291,0.625122894209069,48.013953024259344,4,0.2633141320083395,0.597529624961128,40.94541555484412,1.2621674915220282,0.28855384615384616,41.29946410047762,0.2861185915404607
142,2111,3,person,2,390,460,5,0.6790359287527951,0.7126365873030507,29.7141810765841,-22,0.045189179166734844,0.184939750954022,44.581712468601935,1.6595959030313283,0.25781428571428566,63.47551315749405,0.3943019362419571
143,2111,3,robot,1,110,173,-11,0.010718996467037929,0.5708971079157428,41.45889433573899,4,0.1725451398901745,0.35187356357586796,43.571907216188315,1.1995466081333328,0.3152222222222222,47.84185961627339,0.3308536552666056
144,2111,3,robot,2,420,520,5,0.4372127065487277,0.537060830135704,49.371323875083434,6,-0.0006203607922322885,0.2803826633473496,70.4094505848295,1.446436245449797,0.28295,74.25741161952172,0.4277509744982504
